"ID"	"adj.P.Val"	"P.Value"	"F"	"Gene.symbol"	"Gene.title"
"ILMN_1762100"	"0.995"	"0.378541"	"1.10901"	""	""
"ILMN_2381064"	"0.995"	"0.37856"	"1.10897"	"TPD52"	"tumor protein D52"
"ILMN_2264916"	"0.995"	"0.37858"	"1.10893"	"EDNRB"	"endothelin receptor type B"
"ILMN_1689718"	"0.995"	"0.378633"	"1.10882"	"IL17RE"	"interleukin 17 receptor E"
"ILMN_1880937"	"0.995"	"0.378677"	"1.10873"	""	""
"ILMN_3308698"	"0.995"	"0.37868"	"1.10873"	"MIR1276"	"microRNA 1276"
"ILMN_3248035"	"0.995"	"0.378681"	"1.10873"	"NTN5"	"netrin 5"
"ILMN_1790645"	"0.995"	"0.378692"	"1.1087"	"HECW1"	"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1"
"ILMN_1665686"	"0.995"	"0.378703"	"1.10868"	"PIEZO2"	"piezo type mechanosensitive ion channel component 2"
"ILMN_1666966"	"0.995"	"0.378724"	"1.10864"	"INS"	"insulin"
"ILMN_1771410"	"0.995"	"0.378748"	"1.10859"	""	""
"ILMN_2196335"	"0.995"	"0.378753"	"1.10858"	"ASUN"	"asunder, spermatogenesis regulator"
"ILMN_3201216"	"0.995"	"0.37877"	"1.10855"	""	""
"ILMN_1656869"	"0.995"	"0.378816"	"1.10846"	"LGALS9B"	"galectin 9B"
"ILMN_3259977"	"0.995"	"0.378861"	"1.10837"	""	""
"ILMN_2246328"	"0.995"	"0.378974"	"1.10814"	"PTPN22"	"protein tyrosine phosphatase, non-receptor type 22"
"ILMN_1676088"	"0.995"	"0.378977"	"1.10813"	"MSRB3"	"methionine sulfoxide reductase B3"
"ILMN_1665449"	"0.995"	"0.379012"	"1.10806"	"ROBO4"	"roundabout guidance receptor 4"
"ILMN_1657399"	"0.995"	"0.379031"	"1.10803"	"RFX6"	"regulatory factor X6"
"ILMN_2163547"	"0.995"	"0.379048"	"1.10799"	"TULP1"	"tubby like protein 1"
"ILMN_1790216"	"0.995"	"0.379059"	"1.10797"	""	""
"ILMN_1679687"	"0.995"	"0.379061"	"1.10796"	"EXOC6"	"exocyst complex component 6"
"ILMN_2056074"	"0.995"	"0.379076"	"1.10794"	"RGPD2"	"RANBP2-like and GRIP domain containing 2"
"ILMN_2208373"	"0.995"	"0.379084"	"1.10792"	"TMEM164"	"transmembrane protein 164"
"ILMN_2169383"	"0.995"	"0.37911"	"1.10787"	"REG4"	"regenerating family member 4"
"ILMN_2415949"	"0.995"	"0.379128"	"1.10783"	"MRRF"	"mitochondrial ribosome recycling factor"
"ILMN_1721802"	"0.995"	"0.379154"	"1.10778"	""	""
"ILMN_3263443"	"0.995"	"0.379154"	"1.10778"	""	""
"ILMN_2115974"	"0.995"	"0.379176"	"1.10774"	"GSDMA"	"gasdermin A"
"ILMN_1832033"	"0.995"	"0.379178"	"1.10773"	"LOC100128059"	"uncharacterized LOC100128059"
"ILMN_3235467"	"0.995"	"0.379212"	"1.10766"	""	""
"ILMN_1762993"	"0.995"	"0.379229"	"1.10763"	"PIGV"	"phosphatidylinositol glycan anchor biosynthesis class V"
"ILMN_2384544"	"0.995"	"0.37924"	"1.10761"	"ADAM15"	"ADAM metallopeptidase domain 15"
"ILMN_1653750"	"0.995"	"0.379264"	"1.10756"	"SOX10"	"SRY-box 10"
"ILMN_1796830"	"0.995"	"0.379267"	"1.10755"	""	""
"ILMN_1665457"	"0.995"	"0.379268"	"1.10755"	"CLEC4C"	"C-type lectin domain family 4 member C"
"ILMN_1808727"	"0.995"	"0.379276"	"1.10754"	""	""
"ILMN_1745826"	"0.995"	"0.379283"	"1.10752"	""	""
"ILMN_2371079"	"0.995"	"0.379303"	"1.10748"	"HTR3A"	"5-hydroxytryptamine receptor 3A"
"ILMN_1735453"	"0.995"	"0.379335"	"1.10742"	"FAM98A"	"family with sequence similarity 98 member A"
"ILMN_2082273"	"0.995"	"0.37934"	"1.10741"	"RGS5"	"regulator of G-protein signaling 5"
"ILMN_2107878"	"0.995"	"0.379364"	"1.10736"	"OR1E2"	"olfactory receptor family 1 subfamily E member 2"
"ILMN_1887267"	"0.995"	"0.37938"	"1.10733"	"HAND2-AS1"	"HAND2 antisense RNA 1 (head to head)"
"ILMN_2338849"	"0.995"	"0.379381"	"1.10733"	"BIRC7"	"baculoviral IAP repeat containing 7"
"ILMN_1711899"	"0.995"	"0.379382"	"1.10732"	"ANXA2"	"annexin A2"
"ILMN_1887128"	"0.995"	"0.379388"	"1.10731"	""	""
"ILMN_2059211"	"0.995"	"0.379401"	"1.10729"	"TMEM94"	"transmembrane protein 94"
"ILMN_1807430"	"0.995"	"0.379412"	"1.10726"	""	""
"ILMN_2267990"	"0.995"	"0.379456"	"1.10718"	"MAGEA11"	"MAGE family member A11"
"ILMN_1750404"	"0.995"	"0.379484"	"1.10712"	"TEFM"	"transcription elongation factor, mitochondrial"
"ILMN_1799717"	"0.995"	"0.379507"	"1.10707"	"ZNF398"	"zinc finger protein 398"
"ILMN_1689083"	"0.995"	"0.37955"	"1.10699"	""	""
"ILMN_1689131"	"0.995"	"0.379587"	"1.10691"	""	""
"ILMN_1739386"	"0.995"	"0.379595"	"1.1069"	"NLRP13"	"NLR family pyrin domain containing 13"
"ILMN_1668526"	"0.995"	"0.379609"	"1.10687"	"GVINP1"	"GTPase, very large interferon inducible pseudogene 1"
"ILMN_1697914"	"0.995"	"0.379611"	"1.10687"	"DGKB"	"diacylglycerol kinase beta"
"ILMN_1808417"	"0.995"	"0.379612"	"1.10686"	"NPHP4"	"nephronophthisis 4"
"ILMN_1812638"	"0.995"	"0.379675"	"1.10674"	"ATP5L"	"ATP synthase, H+ transporting, mitochondrial Fo complex subunit G"
"ILMN_3245282"	"0.995"	"0.379682"	"1.10672"	"LOC100192426"	"uncharacterized LOC100192426"
"ILMN_3300789"	"0.995"	"0.379697"	"1.1067"	"PABPC1P2"	"poly(A) binding protein cytoplasmic 1 pseudogene 2"
"ILMN_3201629"	"0.995"	"0.379708"	"1.10667"	""	""
"ILMN_2280203"	"0.995"	"0.379742"	"1.10661"	"FGA"	"fibrinogen alpha chain"
"ILMN_1776857"	"0.995"	"0.379827"	"1.10644"	"AQP1"	"aquaporin 1 (Colton blood group)"
"ILMN_1672878"	"0.995"	"0.379832"	"1.10643"	"ABR"	"active BCR-related"
"ILMN_1717462"	"0.995"	"0.379845"	"1.1064"	"NPVF"	"neuropeptide VF precursor"
"ILMN_3226694"	"0.995"	"0.379854"	"1.10638"	""	""
"ILMN_1905072"	"0.995"	"0.379871"	"1.10635"	""	""
"ILMN_2186137"	"0.995"	"0.379874"	"1.10634"	"RRAD"	"RRAD, Ras related glycolysis inhibitor and calcium channel regulator"
"ILMN_1723113"	"0.995"	"0.37988"	"1.10633"	"WFDC13"	"WAP four-disulfide core domain 13"
"ILMN_1725649"	"0.995"	"0.379913"	"1.10626"	"RAB41"	"RAB41, member RAS oncogene family"
"ILMN_1675190"	"0.995"	"0.379943"	"1.1062"	"RETN"	"resistin"
"ILMN_1667663"	"0.995"	"0.379956"	"1.10618"	""	""
"ILMN_1744487"	"0.995"	"0.379966"	"1.10616"	"C1QTNF5"	"C1q and tumor necrosis factor related protein 5"
"ILMN_1712515"	"0.995"	"0.379969"	"1.10615"	"FOXO3"	"forkhead box O3"
"ILMN_1837102"	"0.995"	"0.38001"	"1.10607"	"TTLL11"	"tubulin tyrosine ligase like 11"
"ILMN_1911964"	"0.995"	"0.380012"	"1.10607"	""	""
"ILMN_1795930"	"0.995"	"0.38002"	"1.10605"	"PTGER4"	"prostaglandin E receptor 4"
"ILMN_2209299"	"0.995"	"0.380046"	"1.106"	"ZNF333"	"zinc finger protein 333"
"ILMN_1803673"	"0.995"	"0.380051"	"1.10599"	"MISP3"	"MISP family member 3"
"ILMN_3254152"	"0.995"	"0.380057"	"1.10598"	""	""
"ILMN_2066904"	"0.995"	"0.380059"	"1.10597"	"OR4C12"	"olfactory receptor family 4 subfamily C member 12"
"ILMN_1797965"	"0.995"	"0.380076"	"1.10594"	"PDP2"	"pyruvate dehyrogenase phosphatase catalytic subunit 2"
"ILMN_1684402"	"0.995"	"0.380094"	"1.1059"	"STXBP5"	"syntaxin binding protein 5"
"ILMN_1883404"	"0.995"	"0.380103"	"1.10588"	""	""
"ILMN_1733555"	"0.995"	"0.380103"	"1.10588"	"PQLC2"	"PQ loop repeat containing 2"
"ILMN_3180196"	"0.995"	"0.380241"	"1.10561"	""	""
"ILMN_3253854"	"0.995"	"0.38032"	"1.10545"	""	""
"ILMN_2326282"	"0.995"	"0.380327"	"1.10544"	"TMEM259"	"transmembrane protein 259"
"ILMN_1809347"	"0.995"	"0.380346"	"1.1054"	""	""
"ILMN_1810092"	"0.995"	"0.380376"	"1.10534"	""	""
"ILMN_1687141"	"0.995"	"0.380416"	"1.10526"	""	""
"ILMN_1683179"	"0.995"	"0.380459"	"1.10517"	"RRAD"	"RRAD, Ras related glycolysis inhibitor and calcium channel regulator"
"ILMN_1776716"	"0.995"	"0.38047"	"1.10515"	""	""
"ILMN_1671972"	"0.995"	"0.380477"	"1.10514"	"SDHAP3"	"succinate dehydrogenase complex flavoprotein subunit A pseudogene 3"
"ILMN_1714527"	"0.995"	"0.380486"	"1.10512"	"VAMP3"	"vesicle associated membrane protein 3"
"ILMN_1805519"	"0.995"	"0.380512"	"1.10507"	"CD24"	"CD24 molecule"
"ILMN_1896121"	"0.995"	"0.380521"	"1.10505"	""	""
"ILMN_1722788"	"0.995"	"0.380529"	"1.10503"	"TEX35"	"testis expressed 35"
"ILMN_1765304"	"0.995"	"0.380536"	"1.10502"	"TPTEP1"	"transmembrane phosphatase with tensin homology pseudogene 1"
"ILMN_3271849"	"0.995"	"0.380594"	"1.10491"	""	""
"ILMN_1761438"	"0.995"	"0.380609"	"1.10488"	"AKR1C6P"	"aldo-keto reductase family 1 member C6, pseudogene"
"ILMN_3222425"	"0.995"	"0.380626"	"1.10484"	"UMAD1"	"UBAP1-MVB12-associated (UMA) domain containing 1"
"ILMN_1705396"	"0.995"	"0.380626"	"1.10484"	"PIK3CA"	"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha"
"ILMN_2059535"	"0.995"	"0.38067"	"1.10475"	"PPM1F"	"protein phosphatase, Mg2+/Mn2+ dependent 1F"
"ILMN_1722377"	"0.995"	"0.38069"	"1.10471"	""	""
"ILMN_1711699"	"0.995"	"0.380696"	"1.1047"	""	""
"ILMN_3230723"	"0.995"	"0.380715"	"1.10466"	""	""
"ILMN_1816953"	"0.995"	"0.380721"	"1.10465"	""	""
"ILMN_3290172"	"0.995"	"0.380731"	"1.10463"	""	""
"ILMN_1726152"	"0.995"	"0.380731"	"1.10463"	""	""
"ILMN_1696911"	"0.995"	"0.380762"	"1.10457"	""	""
"ILMN_1658586"	"0.995"	"0.380768"	"1.10456"	""	""
"ILMN_1784578"	"0.995"	"0.380789"	"1.10452"	"LRRC37A3"	"leucine rich repeat containing 37 member A3"
"ILMN_2325168"	"0.995"	"0.380793"	"1.10451"	"ARRB1"	"arrestin beta 1"
"ILMN_1669409"	"0.995"	"0.380797"	"1.1045"	"VSIG4"	"V-set and immunoglobulin domain containing 4"
"ILMN_3230872"	"0.995"	"0.380818"	"1.10446"	""	""
"ILMN_1775566"	"0.995"	"0.380818"	"1.10446"	"ATP1A1"	"ATPase Na+/K+ transporting subunit alpha 1"
"ILMN_1754716"	"0.995"	"0.380897"	"1.1043"	"HAS1"	"hyaluronan synthase 1"
"ILMN_1660723"	"0.995"	"0.380903"	"1.10429"	"RDH13"	"retinol dehydrogenase 13"
"ILMN_1872250"	"0.995"	"0.380914"	"1.10427"	""	""
"ILMN_1700747"	"0.995"	"0.380951"	"1.1042"	""	""
"ILMN_1850991"	"0.995"	"0.380971"	"1.10415"	"LOC101927066"	"uncharacterized LOC101927066"
"ILMN_1653527"	"0.995"	"0.380973"	"1.10415"	""	""
"ILMN_1744539"	"0.995"	"0.381059"	"1.10398"	""	""
"ILMN_3236061"	"0.995"	"0.381064"	"1.10397"	""	""
"ILMN_1773687"	"0.995"	"0.381073"	"1.10395"	""	""
"ILMN_1770031"	"0.995"	"0.381123"	"1.10385"	"ABHD10"	"abhydrolase domain containing 10"
"ILMN_1736981"	"0.995"	"0.381163"	"1.10377"	"BRD4"	"bromodomain containing 4"
"ILMN_2263333"	"0.995"	"0.38118"	"1.10374"	"RXRG"	"retinoid X receptor gamma"
"ILMN_1739144"	"0.995"	"0.381207"	"1.10369"	"SI"	"sucrase-isomaltase"
"ILMN_3235109"	"0.995"	"0.381272"	"1.10356"	"STXBP5L"	"syntaxin binding protein 5 like"
"ILMN_1718863"	"0.995"	"0.381313"	"1.10348"	"KCNK1"	"potassium two pore domain channel subfamily K member 1"
"ILMN_1762275"	"0.995"	"0.381348"	"1.10341"	""	""
"ILMN_1769546"	"0.995"	"0.381357"	"1.10339"	"RIN2"	"Ras and Rab interactor 2"
"ILMN_2121848"	"0.995"	"0.381364"	"1.10337"	"C9orf170"	"chromosome 9 open reading frame 170"
"ILMN_1776788"	"0.995"	"0.381367"	"1.10337"	"CREBRF"	"CREB3 regulatory factor"
"ILMN_1675878"	"0.995"	"0.381379"	"1.10334"	"PDCL3P4"	"phosducin-like 3 pseudogene 4"
"ILMN_1904785"	"0.995"	"0.381404"	"1.10329"	""	""
"ILMN_2083333"	"0.995"	"0.381406"	"1.10329"	""	""
"ILMN_3308941"	"0.995"	"0.381409"	"1.10328"	"MIR616"	"microRNA 616"
"ILMN_2386444"	"0.995"	"0.38141"	"1.10328"	"ANGPTL4"	"angiopoietin like 4"
"ILMN_2396991"	"0.995"	"0.38141"	"1.10328"	"HCST"	"hematopoietic cell signal transducer"
"ILMN_1784367"	"0.995"	"0.381427"	"1.10325"	"HSPD1"	"heat shock protein family D (Hsp60) member 1"
"ILMN_1804604"	"0.995"	"0.381441"	"1.10322"	"C1QTNF3"	"C1q and tumor necrosis factor related protein 3"
"ILMN_1894367"	"0.995"	"0.381461"	"1.10318"	"LOC401463"	"uncharacterized LOC401463"
"ILMN_1809676"	"0.995"	"0.381465"	"1.10317"	"CACNG6"	"calcium voltage-gated channel auxiliary subunit gamma 6"
"ILMN_1887410"	"0.995"	"0.381473"	"1.10316"	""	""
"ILMN_1683595"	"0.995"	"0.381479"	"1.10314"	"MBD1"	"methyl-CpG binding domain protein 1"
"ILMN_1813167"	"0.995"	"0.381506"	"1.10309"	""	""
"ILMN_1795856"	"0.995"	"0.381508"	"1.10309"	""	""
"ILMN_1772706"	"0.995"	"0.381535"	"1.10303"	"BORCS7"	"BLOC-1 related complex subunit 7"
"ILMN_1747397"	"0.995"	"0.381536"	"1.10303"	"SLC7A8"	"solute carrier family 7 member 8"
"ILMN_1793317"	"0.995"	"0.381537"	"1.10303"	"ZNF208"	"zinc finger protein 208"
"ILMN_1712803"	"0.995"	"0.381559"	"1.10299"	"CCNB1"	"cyclin B1"
"ILMN_2266224"	"0.995"	"0.381568"	"1.10297"	"SORBS1"	"sorbin and SH3 domain containing 1"
"ILMN_1702941"	"0.995"	"0.381578"	"1.10295"	""	""
"ILMN_1680958"	"0.995"	"0.381581"	"1.10294"	""	""
"ILMN_1879832"	"0.995"	"0.381648"	"1.10281"	""	""
"ILMN_1739428"	"0.995"	"0.381685"	"1.10274"	"IFIT2"	"interferon induced protein with tetratricopeptide repeats 2"
"ILMN_2049909"	"0.995"	"0.381691"	"1.10272"	"HTN3"	"histatin 3"
"ILMN_3198790"	"0.995"	"0.381695"	"1.10271"	""	""
"ILMN_1805646"	"0.995"	"0.381702"	"1.1027"	"SS18"	"SS18, nBAF chromatin remodeling complex subunit"
"ILMN_3225634"	"0.995"	"0.381709"	"1.10269"	""	""
"ILMN_1853210"	"0.995"	"0.381729"	"1.10265"	""	""
"ILMN_3308763"	"0.995"	"0.381742"	"1.10262"	"MIR377"	"microRNA 377"
"ILMN_1769383"	"0.995"	"0.38175"	"1.10261"	"GIMAP5"	"GTPase, IMAP family member 5"
"ILMN_3248146"	"0.995"	"0.381774"	"1.10256"	""	""
"ILMN_1727748"	"0.995"	"0.381783"	"1.10254"	"LDHC"	"lactate dehydrogenase C"
"ILMN_1738158"	"0.995"	"0.381784"	"1.10254"	""	""
"ILMN_1728639"	"0.995"	"0.381815"	"1.10248"	"FCGR3B"	"Fc fragment of IgG receptor IIIb"
"ILMN_1801121"	"0.995"	"0.381823"	"1.10246"	"SENP2"	"SUMO1/sentrin/SMT3 specific peptidase 2"
"ILMN_2096191"	"0.995"	"0.381837"	"1.10243"	"AASDHPPT"	"aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase"
"ILMN_1684040"	"0.995"	"0.381846"	"1.10241"	"THEMIS"	"thymocyte selection associated"
"ILMN_3245756"	"0.995"	"0.381848"	"1.10241"	"LUZP6"	"leucine zipper protein 6"
"ILMN_1671072"	"0.995"	"0.381862"	"1.10238"	""	""
"ILMN_1764607"	"0.995"	"0.381863"	"1.10238"	"UGT1A7"	"UDP glucuronosyltransferase family 1 member A7"
"ILMN_1746831"	"0.995"	"0.381899"	"1.10231"	"ZNF114"	"zinc finger protein 114"
"ILMN_1782349"	"0.995"	"0.381948"	"1.10221"	""	""
"ILMN_2075643"	"0.995"	"0.381975"	"1.10216"	"ANKRD29"	"ankyrin repeat domain 29"
"ILMN_1673363"	"0.995"	"0.381976"	"1.10216"	"ADGRE5"	"adhesion G protein-coupled receptor E5"
"ILMN_1710989"	"0.995"	"0.382091"	"1.10193"	""	""
"ILMN_1825822"	"0.995"	"0.382116"	"1.10188"	""	""
"ILMN_1679267"	"0.995"	"0.382118"	"1.10187"	"TGM2"	"transglutaminase 2"
"ILMN_3200374"	"0.995"	"0.382145"	"1.10182"	""	""
"ILMN_1696254"	"0.995"	"0.382192"	"1.10173"	"CYB5D2"	"cytochrome b5 domain containing 2"
"ILMN_1764361"	"0.995"	"0.382245"	"1.10162"	"DUSP16"	"dual specificity phosphatase 16"
"ILMN_1703075"	"0.995"	"0.382258"	"1.1016"	"PYY"	"peptide YY"
"ILMN_2128697"	"0.995"	"0.38227"	"1.10157"	"SPACA5"	"sperm acrosome associated 5"
"ILMN_1720282"	"0.995"	"0.382299"	"1.10151"	"NQO1"	"NAD(P)H quinone dehydrogenase 1"
"ILMN_1856009"	"0.995"	"0.382307"	"1.1015"	"GRIK3"	"glutamate ionotropic receptor kainate type subunit 3"
"ILMN_1693270"	"0.995"	"0.382309"	"1.1015"	"SUSD2"	"sushi domain containing 2"
"ILMN_1651408"	"0.995"	"0.382332"	"1.10145"	""	""
"ILMN_1661010"	"0.995"	"0.382346"	"1.10142"	""	""
"ILMN_1656386"	"0.995"	"0.382351"	"1.10141"	"SEC24D"	"SEC24 homolog D, COPII coat complex component"
"ILMN_1852827"	"0.995"	"0.382362"	"1.10139"	""	""
"ILMN_2150258"	"0.995"	"0.382368"	"1.10138"	"ZFP36L2"	"ZFP36 ring finger protein like 2"
"ILMN_1673544"	"0.995"	"0.382392"	"1.10133"	"TCEANC2"	"transcription elongation factor A N-terminal and central domain containing 2"
"ILMN_1691097"	"0.995"	"0.382409"	"1.1013"	"HSP90AA1"	"heat shock protein 90 alpha family class A member 1"
"ILMN_2106227"	"0.995"	"0.382473"	"1.10117"	"KIAA2026"	"KIAA2026"
"ILMN_1865255"	"0.995"	"0.382482"	"1.10115"	"LOC100131662"	"uncharacterized LOC100131662"
"ILMN_1682996"	"0.995"	"0.382509"	"1.1011"	"VWA5A"	"von Willebrand factor A domain containing 5A"
"ILMN_1700410"	"0.995"	"0.382561"	"1.101"	""	""
"ILMN_1679194"	"0.995"	"0.382587"	"1.10094"	""	""
"ILMN_1651850"	"0.995"	"0.382608"	"1.1009"	"RPS16"	"ribosomal protein S16"
"ILMN_1734667"	"0.995"	"0.382613"	"1.10089"	"SHC2"	"SHC adaptor protein 2"
"ILMN_2392472"	"0.995"	"0.382629"	"1.10086"	"CENPA"	"centromere protein A"
"ILMN_3246970"	"0.995"	"0.382643"	"1.10083"	""	""
"ILMN_1707694"	"0.995"	"0.382657"	"1.10081"	"NUTM2A"	"NUT family member 2A"
"ILMN_2092943"	"0.995"	"0.382706"	"1.10071"	""	""
"ILMN_1721977"	"0.995"	"0.382716"	"1.10069"	"NAA10"	"N(alpha)-acetyltransferase 10, NatA catalytic subunit"
"ILMN_1770940"	"0.995"	"0.382746"	"1.10063"	"CDH1"	"cadherin 1"
"ILMN_1802249"	"0.995"	"0.38275"	"1.10062"	""	""
"ILMN_3176403"	"0.995"	"0.38276"	"1.1006"	""	""
"ILMN_3239945"	"0.995"	"0.382779"	"1.10056"	"TTTY3B"	"testis-specific transcript, Y-linked 3B (non-protein coding)"
"ILMN_3309364"	"0.995"	"0.382822"	"1.10048"	"MIR320B1"	"microRNA 320b-1"
"ILMN_1696162"	"0.995"	"0.382847"	"1.10043"	"MME"	"membrane metallo-endopeptidase"
"ILMN_1743031"	"0.995"	"0.382865"	"1.10039"	""	""
"ILMN_1703955"	"0.995"	"0.382882"	"1.10036"	"FBXO32"	"F-box protein 32"
"ILMN_1758400"	"0.995"	"0.382895"	"1.10033"	"GRIN3A"	"glutamate ionotropic receptor NMDA type subunit 3A"
"ILMN_1700380"	"0.995"	"0.382979"	"1.10017"	"ATP6V0A2"	"ATPase H+ transporting V0 subunit a2"
"ILMN_1784655"	"0.995"	"0.383031"	"1.10006"	"TLCD1"	"TLC domain containing 1"
"ILMN_1789839"	"0.995"	"0.383064"	"1.1"	"GTF3C1"	"general transcription factor IIIC subunit 1"
"ILMN_1890263"	"0.995"	"0.383065"	"1.1"	""	""
"ILMN_1665952"	"0.995"	"0.383076"	"1.09997"	""	""
"ILMN_1750235"	"0.995"	"0.383087"	"1.09995"	"AGL"	"amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase"
"ILMN_2279144"	"0.995"	"0.383121"	"1.09988"	"JADE3"	"jade family PHD finger 3"
"ILMN_1665327"	"0.995"	"0.383141"	"1.09985"	"ZNF92"	"zinc finger protein 92"
"ILMN_2385410"	"0.995"	"0.383193"	"1.09974"	"GPX5"	"glutathione peroxidase 5"
"ILMN_1780108"	"0.995"	"0.383218"	"1.09969"	"PTPN22"	"protein tyrosine phosphatase, non-receptor type 22"
"ILMN_3241481"	"0.995"	"0.38324"	"1.09965"	""	""
"ILMN_1756131"	"0.995"	"0.383247"	"1.09963"	""	""
"ILMN_1791461"	"0.995"	"0.383273"	"1.09958"	"FAM171A2"	"family with sequence similarity 171 member A2"
"ILMN_3218193"	"0.995"	"0.383293"	"1.09954"	""	""
"ILMN_1892859"	"0.995"	"0.383349"	"1.09943"	"ONECUT2"	"one cut homeobox 2"
"ILMN_1906907"	"0.995"	"0.383359"	"1.09941"	""	""
"ILMN_1732071"	"0.995"	"0.383403"	"1.09933"	"HIST2H2BE"	"histone cluster 2, H2be"
"ILMN_1704284"	"0.995"	"0.383407"	"1.09932"	""	""
"ILMN_1769704"	"0.995"	"0.383422"	"1.09929"	""	""
"ILMN_2121979"	"0.995"	"0.383478"	"1.09918"	"UGT2A3"	"UDP glucuronosyltransferase family 2 member A3"
"ILMN_1796617"	"0.995"	"0.383503"	"1.09913"	""	""
"ILMN_3243457"	"0.995"	"0.383506"	"1.09912"	"ANKLE1"	"ankyrin repeat and LEM domain containing 1"
"ILMN_1764228"	"0.995"	"0.383511"	"1.09911"	"DAB2"	"DAB2, clathrin adaptor protein"
"ILMN_1718833"	"0.995"	"0.38352"	"1.09909"	"UGT2B7"	"UDP glucuronosyltransferase family 2 member B7"
"ILMN_1695299"	"0.995"	"0.383521"	"1.09909"	"PDLIM3"	"PDZ and LIM domain 3"
"ILMN_1701619"	"0.995"	"0.383552"	"1.09903"	"ITGB5"	"integrin subunit beta 5"
"ILMN_2364369"	"0.995"	"0.38356"	"1.09901"	"TPTE2"	"transmembrane phosphoinositide 3-phosphatase and tensin homolog 2"
"ILMN_3225058"	"0.995"	"0.383631"	"1.09887"	"SHISA9"	"shisa family member 9"
"ILMN_1781135"	"0.995"	"0.383639"	"1.09886"	"STAM2"	"signal transducing adaptor molecule 2"
"ILMN_1802252"	"0.995"	"0.383641"	"1.09885"	"GAPDH"	"glyceraldehyde-3-phosphate dehydrogenase"
"ILMN_1698884"	"0.995"	"0.383656"	"1.09883"	""	""
"ILMN_1665052"	"0.995"	"0.38366"	"1.09882"	""	""
"ILMN_1713841"	"0.995"	"0.383672"	"1.09879"	"LNX1"	"ligand of numb-protein X 1"
"ILMN_1681855"	"0.995"	"0.383678"	"1.09878"	"TBC1D25"	"TBC1 domain family member 25"
"ILMN_1690021"	"0.995"	"0.383692"	"1.09875"	""	""
"ILMN_1794349"	"0.995"	"0.3837"	"1.09874"	"XYLB"	"xylulokinase"
"ILMN_1698585"	"0.995"	"0.383729"	"1.09868"	"SLC6A20"	"solute carrier family 6 member 20"
"ILMN_1793829"	"0.995"	"0.383733"	"1.09867"	"TMCO1"	"transmembrane and coiled-coil domains 1"
"ILMN_1710482"	"0.995"	"0.383735"	"1.09867"	"APLP2"	"amyloid beta precursor like protein 2"
"ILMN_1891482"	"0.995"	"0.383738"	"1.09866"	"LOC102725080"	"uncharacterized LOC102725080"
"ILMN_1769071"	"0.995"	"0.38376"	"1.09862"	"XKRX"	"XK related, X-linked"
"ILMN_1701837"	"0.995"	"0.383768"	"1.0986"	"KLHL2"	"kelch like family member 2"
"ILMN_1706374"	"0.995"	"0.383806"	"1.09853"	""	""
"ILMN_1672151"	"0.995"	"0.383817"	"1.09851"	""	""
"ILMN_3309839"	"0.995"	"0.38383"	"1.09848"	"MIR1275"	"microRNA 1275"
"ILMN_1749372"	"0.995"	"0.383832"	"1.09848"	"GGT5"	"gamma-glutamyltransferase 5"
"ILMN_1733579"	"0.995"	"0.383841"	"1.09846"	"EVI2A"	"ecotropic viral integration site 2A"
"ILMN_1758292"	"0.995"	"0.383903"	"1.09834"	""	""
"ILMN_2060212"	"0.995"	"0.383916"	"1.09831"	"TBC1D24"	"TBC1 domain family member 24"
"ILMN_1703263"	"0.995"	"0.383948"	"1.09825"	"SP140"	"SP140 nuclear body protein"
"ILMN_1803241"	"0.995"	"0.383961"	"1.09822"	""	""
"ILMN_1742731"	"0.995"	"0.383969"	"1.09821"	"SLC35A2"	"solute carrier family 35 member A2"
"ILMN_1741096"	"0.995"	"0.383985"	"1.09817"	"FDFT1"	"farnesyl-diphosphate farnesyltransferase 1"
"ILMN_1811997"	"0.995"	"0.384015"	"1.09812"	"RNF115"	"ring finger protein 115"
"ILMN_3304203"	"0.995"	"0.384054"	"1.09804"	""	""
"ILMN_1760332"	"0.995"	"0.384071"	"1.098"	"PIGL"	"phosphatidylinositol glycan anchor biosynthesis class L"
"ILMN_1872472"	"0.995"	"0.384134"	"1.09788"	""	""
"ILMN_1764873"	"0.995"	"0.384149"	"1.09785"	"ELAVL1"	"ELAV like RNA binding protein 1"
"ILMN_2135527"	"0.995"	"0.38415"	"1.09785"	"DEPDC4"	"DEP domain containing 4"
"ILMN_1786597"	"0.995"	"0.384178"	"1.09779"	""	""
"ILMN_1810228"	"0.995"	"0.38418"	"1.09779"	"TTF2"	"transcription termination factor 2"
"ILMN_1752662"	"0.995"	"0.384229"	"1.09769"	""	""
"ILMN_3242481"	"0.995"	"0.384241"	"1.09767"	""	""
"ILMN_1677567"	"0.995"	"0.384244"	"1.09766"	"EPYC"	"epiphycan"
"ILMN_2175131"	"0.995"	"0.384257"	"1.09764"	"TMEM14C"	"transmembrane protein 14C"
"ILMN_1892608"	"0.995"	"0.384328"	"1.0975"	"AR"	"androgen receptor"
"ILMN_1664439"	"0.995"	"0.384338"	"1.09748"	"TAF1"	"TATA-box binding protein associated factor 1"
