"ID"	"adj.P.Val"	"P.Value"	"F"	"Gene.symbol"	"Gene.title"
"7903777"	"0.79141"	"3.06e-01"	"1.3338"	"GSTM5"	"glutathione S-transferase mu 5"
"8160712"	"0.79155"	"3.06e-01"	"1.3335"	"SUGT1P1"	"SGT1 homolog, MIS12 kinetochore complex assembly cochaperone pseudogene 1"
"8002792"	"0.79168"	"3.06e-01"	"1.3332"	"FA2H"	"fatty acid 2-hydroxylase"
"7976828"	"0.79168"	"3.06e-01"	"1.3332"	"FLJ41170///FLJ41170"	"uncharacterized LOC440200///uncharacterized LOC440200"
"8043018"	"0.79168"	"3.06e-01"	"1.3332"	""	""
"8052269"	"0.7919"	"3.06e-01"	"1.3329"	"CCDC88A"	"coiled-coil domain containing 88A"
"8172631"	"0.7919"	"3.06e-01"	"1.3328"	"FOXP3"	"forkhead box P3"
"7940530"	"0.79192"	"3.06e-01"	"1.3327"	"MYRF"	"myelin regulatory factor"
"8113602"	"0.79192"	"3.06e-01"	"1.3326"	"CCDC112"	"coiled-coil domain containing 112"
"8176155"	"0.79192"	"3.06e-01"	"1.3326"	"FAM223A///FAM223B"	"family with sequence similarity 223 member A (non-protein coding)///family with sequence similarity 223 member B (non-protein coding)"
"8122865"	"0.79205"	"3.06e-01"	"1.3322"	"VIP"	"vasoactive intestinal peptide"
"8109039"	"0.79205"	"3.06e-01"	"1.3322"	"SPINK14"	"serine peptidase inhibitor, Kazal type 14 (putative)"
"7899517"	"0.79205"	"3.06e-01"	"1.3321"	""	""
"7892591"	"0.79205"	"3.06e-01"	"1.332"	""	""
"8121749"	"0.79205"	"3.06e-01"	"1.332"	"GJA1"	"gap junction protein alpha 1"
"8166349"	"0.79205"	"3.06e-01"	"1.3319"	""	""
"7996879"	"0.79205"	"3.06e-01"	"1.3319"	""	""
"7894085"	"0.79205"	"3.06e-01"	"1.3319"	""	""
"8175434"	"0.79205"	"3.06e-01"	"1.3318"	"GPR101"	"G protein-coupled receptor 101"
"8040802"	"0.79205"	"3.06e-01"	"1.3318"	"KHK"	"ketohexokinase"
"8117079"	"0.79212"	"3.06e-01"	"1.3316"	"LOC101926933///LIMD1-AS1"	"uncharacterized LOC101926933///LIMD1 antisense RNA 1"
"7895147"	"0.79212"	"3.06e-01"	"1.3316"	""	""
"8111506"	"0.79212"	"3.06e-01"	"1.3315"	"CAPSL"	"calcyphosine like"
"8081386"	"0.79217"	"3.06e-01"	"1.3314"	"NFKBIZ"	"NFKB inhibitor zeta"
"8176093"	"0.79227"	"3.06e-01"	"1.3312"	"LAGE3"	"L antigen family member 3"
"8041570"	"0.79227"	"3.06e-01"	"1.3311"	"TMEM178A"	"transmembrane protein 178A"
"7896137"	"0.79227"	"3.07e-01"	"1.3309"	""	""
"7896477"	"0.79227"	"3.07e-01"	"1.3308"	""	""
"8171516"	"0.79227"	"3.07e-01"	"1.3308"	"RBBP7"	"RB binding protein 7, chromatin remodeling factor"
"7959087"	"0.79227"	"3.07e-01"	"1.3308"	"SRRM4"	"serine/arginine repetitive matrix 4"
"8148748"	"0.79227"	"3.07e-01"	"1.3307"	"WDR97"	"WD repeat domain 97"
"8126446"	"0.79227"	"3.07e-01"	"1.3307"	"C6orf226"	"chromosome 6 open reading frame 226"
"8029773"	"0.79227"	"3.07e-01"	"1.3307"	"IGFL2"	"IGF like family member 2"
"8099668"	"0.79227"	"3.07e-01"	"1.3307"	""	""
"7939897"	"0.79227"	"3.07e-01"	"1.3306"	"LOC101060256"	"tripartite motif-containing protein 51-like"
"8099967"	"0.79231"	"3.07e-01"	"1.3305"	"RBM47"	"RNA binding motif protein 47"
"8134599"	"0.79234"	"3.07e-01"	"1.3303"	"CPSF4"	"cleavage and polyadenylation specific factor 4"
"7959123"	"0.79234"	"3.07e-01"	"1.3302"	"PRKAB1"	"protein kinase AMP-activated non-catalytic subunit beta 1"
"7917516"	"0.79234"	"3.07e-01"	"1.3302"	"GBP1P1///GBP3///GBP1"	"guanylate binding protein 1 pseudogene 1///guanylate binding protein 3///guanylate binding protein 1"
"8041360"	"0.79234"	"3.07e-01"	"1.3302"	"TTC27"	"tetratricopeptide repeat domain 27"
"8140269"	"0.79234"	"3.07e-01"	"1.3301"	"PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1"	"PMS1 homolog 2, mismatch repair system component pseudogene 9///PMS1 homolog 2, mismatch repair system component pseudogene 7///PMS1 homolog 2, mismatch repair system component pseudogene 6///DTX2P1-UPK3BP1-PMS2P11 readthrough, transcribed pseudogene///PMS1 homolog 2, mismatch repair system component pseudogene///PMS1 homolog 2, mismatch repair system component///PMS1 homolog 2, mismatch repair system component pseudogene 3///PMS1 homolog 2, mismatch repair system component pseudogene 5///PMS1 homolog 2, mismatch repair system component pseudogene 4///PMS1 homolog 2, mismatch repair system component pseudogene 2///PMS1 homolog 2, mismatch repair system component pseudogene 1///PMS1 homolog 2, mismatch repair system component pseudogene 6///PMS1 homolog 2, mismatch repair system component pseudogene 3///PMS1 homolog 2, mismatch repair system component pseudogene 2///PMS1 homolog 2, mismatch repair system component pseudogene 1"
"7895357"	"0.79244"	"3.07e-01"	"1.3298"	""	""
"8056890"	"0.79244"	"3.07e-01"	"1.3298"	"CHN1"	"chimerin 1"
"8074061"	"0.79244"	"3.07e-01"	"1.3298"	""	""
"7969060"	"0.79244"	"3.07e-01"	"1.3296"	"FNDC3A"	"fibronectin type III domain containing 3A"
"7893186"	"0.79244"	"3.07e-01"	"1.3296"	""	""
"8042556"	"0.79244"	"3.07e-01"	"1.3296"	""	""
"8130528"	"0.79244"	"3.07e-01"	"1.3296"	"RSPH3"	"radial spoke 3 homolog"
"8145824"	"0.79247"	"3.07e-01"	"1.3291"	"TPT1P8"	"tumor protein, translationally-controlled 1 pseudogene 8"
"8029076"	"0.79247"	"3.07e-01"	"1.3291"	"CEACAM21"	"carcinoembryonic antigen related cell adhesion molecule 21"
"7894365"	"0.79247"	"3.07e-01"	"1.3291"	""	""
"8060330"	"0.79247"	"3.07e-01"	"1.3291"	"ZCCHC3"	"zinc finger CCHC-type containing 3"
"7964981"	"0.79247"	"3.07e-01"	"1.329"	""	""
"7895104"	"0.79247"	"3.07e-01"	"1.329"	""	""
"8133106"	"0.79247"	"3.07e-01"	"1.329"	"SNORA22"	"small nucleolar RNA, H/ACA box 22"
"7917972"	"0.79247"	"3.07e-01"	"1.329"	""	""
"7905968"	"0.79253"	"3.07e-01"	"1.3289"	"MTX1"	"metaxin 1"
"8170562"	"0.79253"	"3.07e-01"	"1.3288"	"MAGEA2B///MAGEA12///MAGEA2"	"MAGE family member A2B///MAGE family member A12///MAGE family member A2"
"7895528"	"0.79253"	"3.07e-01"	"1.3286"	""	""
"8040190"	"0.79253"	"3.07e-01"	"1.3285"	"GRHL1"	"grainyhead like transcription factor 1"
"7893259"	"0.79253"	"3.07e-01"	"1.3284"	""	""
"8025126"	"0.79253"	"3.07e-01"	"1.3284"	"MBD3L3///MBD3L4///MBD3L5///MBD3L2"	"methyl-CpG binding domain protein 3 like 3///methyl-CpG binding domain protein 3 like 4///methyl-CpG binding domain protein 3 like 5///methyl-CpG binding domain protein 3 like 2"
"8054846"	"0.79253"	"3.07e-01"	"1.3284"	"SCTR"	"secretin receptor"
"7896579"	"0.79253"	"3.07e-01"	"1.3284"	""	""
"7971653"	"0.79253"	"3.07e-01"	"1.3283"	"DLEU2"	"deleted in lymphocytic leukemia 2 (non-protein coding)"
"7895728"	"0.79253"	"3.08e-01"	"1.3281"	""	""
"7925757"	"0.79253"	"3.08e-01"	"1.3281"	"OR2T35///OR2T2"	"olfactory receptor family 2 subfamily T member 35///olfactory receptor family 2 subfamily T member 2"
"8150175"	"0.79253"	"3.08e-01"	"1.3279"	"TTI2"	"TELO2 interacting protein 2"
"8094938"	"0.79253"	"3.08e-01"	"1.3279"	"NIPAL1"	"NIPA like domain containing 1"
"8035684"	"0.79253"	"3.08e-01"	"1.3278"	"TSSK6"	"testis specific serine kinase 6"
"7945069"	"0.79253"	"3.08e-01"	"1.3277"	""	""
"7895242"	"0.79253"	"3.08e-01"	"1.3277"	""	""
"8014435"	"0.79253"	"3.08e-01"	"1.3276"	""	""
"8014648"	"0.79253"	"3.08e-01"	"1.3276"	""	""
"8006744"	"0.79253"	"3.08e-01"	"1.3276"	""	""
"8019647"	"0.79253"	"3.08e-01"	"1.3276"	""	""
"7975976"	"0.79253"	"3.08e-01"	"1.3275"	"AHSA1"	"activator of Hsp90 ATPase activity 1"
"8095358"	"0.79264"	"3.08e-01"	"1.3273"	""	""
"7928529"	"0.79264"	"3.08e-01"	"1.3272"	"ZNF503"	"zinc finger protein 503"
"8058203"	"0.79264"	"3.08e-01"	"1.3271"	"ALS2CR12"	"amyotrophic lateral sclerosis 2 chromosome region candidate 12"
"7970381"	"0.79264"	"3.08e-01"	"1.3269"	"LOC102725104///ANKRD20A8P"	"putative ankyrin repeat domain-containing protein 20A12 pseudogene///ankyrin repeat domain 20 family member A8, pseudogene"
"8020149"	"0.79264"	"3.08e-01"	"1.3269"	"NAPG"	"NSF attachment protein gamma"
"7969358"	"0.79264"	"3.08e-01"	"1.3269"	""	""
"7895630"	"0.79264"	"3.08e-01"	"1.3266"	""	""
"7913642"	"0.79264"	"3.08e-01"	"1.3266"	""	""
"7939676"	"0.79264"	"3.08e-01"	"1.3265"	"ATG13"	"autophagy related 13"
"7929562"	"0.79264"	"3.08e-01"	"1.3265"	"ZNF518A"	"zinc finger protein 518A"
"7895222"	"0.79264"	"3.08e-01"	"1.3265"	""	""
"7894279"	"0.79264"	"3.08e-01"	"1.3265"	""	""
"8108927"	"0.79264"	"3.08e-01"	"1.3264"	"RBM27"	"RNA binding motif protein 27"
"7892720"	"0.79264"	"3.08e-01"	"1.3264"	""	""
"7998233"	"0.79264"	"3.08e-01"	"1.3264"	"TMEM8A"	"transmembrane protein 8A"
"8027368"	"0.79264"	"3.08e-01"	"1.3264"	"ZNF254"	"zinc finger protein 254"
"7951345"	"0.79264"	"3.08e-01"	"1.3263"	""	""
"7893814"	"0.79273"	"3.08e-01"	"1.3261"	""	""
"8104663"	"0.79276"	"3.08e-01"	"1.3259"	"CDH6"	"cadherin 6"
"8082643"	"0.79276"	"3.08e-01"	"1.3258"	"NEK11"	"NIMA related kinase 11"
"7923319"	"0.79276"	"3.09e-01"	"1.3255"	"TMEM9"	"transmembrane protein 9"
"8074384"	"0.79276"	"3.09e-01"	"1.3255"	"GSC2"	"goosecoid homeobox 2"
"8071804"	"0.79276"	"3.09e-01"	"1.3255"	""	""
"7893690"	"0.79276"	"3.09e-01"	"1.3254"	""	""
"8097038"	"0.79276"	"3.09e-01"	"1.3254"	"NDST3"	"N-deacetylase and N-sulfotransferase 3"
"8140869"	"0.79276"	"3.09e-01"	"1.3254"	"LRRD1"	"leucine rich repeats and death domain containing 1"
"7911591"	"0.79276"	"3.09e-01"	"1.3254"	"SLC35E2B"	"solute carrier family 35 member E2B"
"7894228"	"0.79276"	"3.09e-01"	"1.3253"	""	""
"8133074"	"0.79276"	"3.09e-01"	"1.3252"	"INTS4P2///INTS4P1///INTS4"	"integrator complex subunit 4 pseudogene 2///integrator complex subunit 4 pseudogene 1///integrator complex subunit 4"
"8098712"	"0.79276"	"3.09e-01"	"1.3251"	""	""
"7896454"	"0.79276"	"3.09e-01"	"1.3249"	""	""
"8154043"	"0.79276"	"3.09e-01"	"1.3249"	"DMRT3"	"doublesex and mab-3 related transcription factor 3"
"7893556"	"0.79276"	"3.09e-01"	"1.3249"	""	""
"8136786"	"0.79276"	"3.09e-01"	"1.3249"	""	""
"8079759"	"0.79276"	"3.09e-01"	"1.3248"	"BSN"	"bassoon presynaptic cytomatrix protein"
"8015804"	"0.79276"	"3.09e-01"	"1.3247"	""	""
"8040053"	"0.79276"	"3.09e-01"	"1.3247"	"ALLC"	"allantoicase"
"8133625"	"0.79276"	"3.09e-01"	"1.3246"	"TRIM74///TRIM73///TRIM50"	"tripartite motif containing 74///tripartite motif containing 73///tripartite motif containing 50"
"8031207"	"0.79276"	"3.09e-01"	"1.3246"	"LILRA2"	"leukocyte immunoglobulin like receptor A2"
"7948630"	"0.79276"	"3.09e-01"	"1.3245"	"FADS3"	"fatty acid desaturase 3"
"7945728"	"0.79276"	"3.09e-01"	"1.3244"	""	""
"8040249"	"0.79276"	"3.09e-01"	"1.3243"	"ATP6V1C2"	"ATPase H+ transporting V1 subunit C2"
"7895365"	"0.79276"	"3.09e-01"	"1.3243"	""	""
"8165658"	"0.79276"	"3.09e-01"	"1.3241"	"MTND2P28"	"mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2 pseudogene 28"
"7941822"	"0.79276"	"3.09e-01"	"1.3241"	"ANKRD13D"	"ankyrin repeat domain 13D"
"7893755"	"0.79276"	"3.09e-01"	"1.3241"	""	""
"7946117"	"0.79276"	"3.09e-01"	"1.3241"	"OR56A4"	"olfactory receptor family 56 subfamily A member 4"
"7895313"	"0.79276"	"3.09e-01"	"1.3241"	""	""
"7917634"	"0.79276"	"3.09e-01"	"1.3241"	"HFM1"	"HFM1, ATP dependent DNA helicase homolog"
"8138920"	"0.79276"	"3.09e-01"	"1.3239"	""	""
"8006621"	"0.79276"	"3.09e-01"	"1.3238"	"CCL4L1///CCL4L2///CCL4///CCL4L1"	"C-C motif chemokine ligand 4 like 1///C-C motif chemokine ligand 4 like 2///C-C motif chemokine ligand 4///C-C motif chemokine ligand 4 like 1"
"7949857"	"0.79276"	"3.09e-01"	"1.3238"	"NUDT8"	"nudix hydrolase 8"
"7894629"	"0.79276"	"3.09e-01"	"1.3238"	""	""
"8065719"	"0.79276"	"3.09e-01"	"1.3238"	"PXMP4"	"peroxisomal membrane protein 4"
"7931031"	"0.7928"	"3.09e-01"	"1.3235"	"TACC2"	"transforming acidic coiled-coil containing protein 2"
"7947396"	"0.7928"	"3.09e-01"	"1.3235"	"CSTF3"	"cleavage stimulation factor subunit 3"
"7930750"	"0.7928"	"3.09e-01"	"1.3235"	"CCDC172"	"coiled-coil domain containing 172"
"7916882"	"0.7928"	"3.09e-01"	"1.3234"	"RPE65"	"RPE65, retinoid isomerohydrolase"
"8103389"	"0.7928"	"3.09e-01"	"1.3233"	"CTSO"	"cathepsin O"
"7915543"	"0.7928"	"3.09e-01"	"1.3232"	"SLC6A9"	"solute carrier family 6 member 9"
"8118794"	"0.7928"	"3.09e-01"	"1.3232"	"HMGA1"	"high mobility group AT-hook 1"
"8047443"	"0.7928"	"3.09e-01"	"1.3231"	"STRADB"	"STE20-related kinase adaptor beta"
"7895483"	"0.7928"	"3.09e-01"	"1.323"	""	""
"7904959"	"0.7928"	"3.09e-01"	"1.323"	""	""
"8163733"	"0.7928"	"3.09e-01"	"1.3229"	"CDK5RAP2"	"CDK5 regulatory subunit associated protein 2"
"7897803"	"0.7928"	"3.09e-01"	"1.3229"	"PLOD1"	"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1"
"8089436"	"0.79328"	"3.10e-01"	"1.3223"	""	""
"8060796"	"0.79328"	"3.10e-01"	"1.3223"	"C20orf196"	"chromosome 20 open reading frame 196"
"7961891"	"0.79328"	"3.10e-01"	"1.3222"	"BHLHE41"	"basic helix-loop-helix family member e41"
"8027167"	"0.79336"	"3.10e-01"	"1.322"	""	""
"7892519"	"0.79336"	"3.10e-01"	"1.322"	""	""
"8014397"	"0.79336"	"3.10e-01"	"1.3219"	"TBC1D3I///TBC1D3E///LOC101060389///TBC1D3L///TBC1D3K///TBC1D3G///TBC1D3H///TBC1D3///TBC1D3P2///TBC1D3C///TBC1D3B///TBC1D3F"	"TBC1 domain family member 3I///TBC1 domain family member 3E///TBC1 domain family member-like///TBC1 domain family member 3L///TBC1 domain family member 3K///TBC1 domain family member 3G///TBC1 domain family member 3H///TBC1 domain family member 3///TBC1 domain family member 3 pseudogene 2///TBC1 domain family member 3C///TBC1 domain family member 3B///TBC1 domain family member 3F"
"7990729"	"0.79336"	"3.10e-01"	"1.3219"	"CHRNB4"	"cholinergic receptor nicotinic beta 4 subunit"
"7907171"	"0.79345"	"3.10e-01"	"1.3217"	"BLZF1"	"basic leucine zipper nuclear factor 1"
"8102777"	"0.79345"	"3.10e-01"	"1.3216"	""	""
"7913235"	"0.79363"	"3.10e-01"	"1.3213"	""	""
"7932834"	"0.79363"	"3.10e-01"	"1.3212"	"GOLGA2P6///MTPAP"	"golgin A2 pseudogene 6///mitochondrial poly(A) polymerase"
"8003410"	"0.79363"	"3.10e-01"	"1.3212"	"GALNS"	"galactosamine (N-acetyl)-6-sulfatase"
"8113433"	"0.79363"	"3.10e-01"	"1.3212"	"EFNA5"	"ephrin A5"
"7991386"	"0.79363"	"3.10e-01"	"1.321"	"CIB1"	"calcium and integrin binding 1"
"7907911"	"0.79363"	"3.10e-01"	"1.3209"	"CACNA1E"	"calcium voltage-gated channel subunit alpha1 E"
"8072160"	"0.79363"	"3.10e-01"	"1.3208"	"ZNRF3"	"zinc and ring finger 3"
"7945204"	"0.79363"	"3.10e-01"	"1.3208"	"ST14"	"suppression of tumorigenicity 14"
"7935990"	"0.79363"	"3.10e-01"	"1.3206"	"PSD"	"pleckstrin and Sec7 domain containing"
"7936968"	"0.79363"	"3.10e-01"	"1.3206"	"ADAM12"	"ADAM metallopeptidase domain 12"
"7895344"	"0.79363"	"3.10e-01"	"1.3206"	""	""
"8110821"	"0.79363"	"3.10e-01"	"1.3205"	"SLC6A3"	"solute carrier family 6 member 3"
"8084345"	"0.79363"	"3.10e-01"	"1.3205"	"AP2M1"	"adaptor related protein complex 2 mu 1 subunit"
"8046726"	"0.79363"	"3.10e-01"	"1.3205"	"SSFA2"	"sperm specific antigen 2"
"7904050"	"0.79363"	"3.10e-01"	"1.3204"	"MOV10"	"Mov10 RISC complex RNA helicase"
"8057032"	"0.79363"	"3.10e-01"	"1.3204"	""	""
"8134036"	"0.7938"	"3.11e-01"	"1.3201"	"STEAP2"	"STEAP2 metalloreductase"
"7975694"	"0.7938"	"3.11e-01"	"1.32"	""	""
"8084755"	"0.7938"	"3.11e-01"	"1.3199"	"MIR28"	"microRNA 28"
"8100015"	"0.7938"	"3.11e-01"	"1.3198"	"BEND4"	"BEN domain containing 4"
"7906954"	"0.7938"	"3.11e-01"	"1.3198"	"PBX1"	"PBX homeobox 1"
"8104613"	"0.7938"	"3.11e-01"	"1.3197"	""	""
"8102789"	"0.7938"	"3.11e-01"	"1.3197"	"TERF1"	"telomeric repeat binding factor 1"
"7997569"	"0.7938"	"3.11e-01"	"1.3196"	"ADAD2"	"adenosine deaminase domain containing 2"
"8095456"	"0.7938"	"3.11e-01"	"1.3194"	"ODAM"	"odontogenic, ameloblast asssociated"
"8113871"	"0.7938"	"3.11e-01"	"1.3194"	""	""
"8075553"	"0.7938"	"3.11e-01"	"1.3194"	""	""
"8027416"	"0.7938"	"3.11e-01"	"1.3192"	"URI1"	"URI1, prefoldin like chaperone"
"7981249"	"0.7938"	"3.11e-01"	"1.3192"	"SETD3"	"SET domain containing 3"
"7894797"	"0.7938"	"3.11e-01"	"1.3192"	""	""
"8037301"	"0.7938"	"3.11e-01"	"1.3191"	"LYPD3"	"LY6/PLAUR domain containing 3"
"7998072"	"0.7938"	"3.11e-01"	"1.3191"	"DEF8"	"differentially expressed in FDCP 8 homolog"
"7972745"	"0.7938"	"3.11e-01"	"1.3191"	"IRS2"	"insulin receptor substrate 2"
"7912595"	"0.7938"	"3.11e-01"	"1.319"	"PRAMEF14///PRAMEF34P///PRAMEF36P///PRAMEF2///PRAMEF1"	"PRAME family member 14///PRAME family member 34, pseudogene///PRAME family member 36, pseudogene///PRAME family member 2///PRAME family member 1"
"7895039"	"0.7938"	"3.11e-01"	"1.319"	""	""
"7988077"	"0.79394"	"3.11e-01"	"1.3188"	"LCMT2"	"leucine carboxyl methyltransferase 2"
"8116247"	"0.79396"	"3.11e-01"	"1.3187"	"ZNF354A"	"zinc finger protein 354A"
"7920238"	"0.79405"	"3.11e-01"	"1.3185"	"S100A12"	"S100 calcium binding protein A12"
"7940116"	"0.79423"	"3.11e-01"	"1.3182"	"LOC399898"	"uncharacterized LOC399898"
"8107920"	"0.79423"	"3.11e-01"	"1.318"	"SLC22A5"	"solute carrier family 22 member 5"
"7953243"	"0.79423"	"3.11e-01"	"1.318"	"NDUFA9"	"NADH:ubiquinone oxidoreductase subunit A9"
"8134460"	"0.79423"	"3.11e-01"	"1.318"	"FLJ30064"	"uncharacterized LOC644975"
"8162276"	"0.79423"	"3.11e-01"	"1.318"	"NFIL3"	"nuclear factor, interleukin 3 regulated"
"7972297"	"0.79442"	"3.11e-01"	"1.3177"	"ABCC4"	"ATP binding cassette subfamily C member 4"
"8117653"	"0.79444"	"3.11e-01"	"1.3176"	""	""
"7967193"	"0.79444"	"3.12e-01"	"1.3174"	"MORN3"	"MORN repeat containing 3"
"7930376"	"0.79444"	"3.12e-01"	"1.3173"	""	""
"8156263"	"0.79444"	"3.12e-01"	"1.3172"	"SPIN1"	"spindlin 1"
"7894651"	"0.79444"	"3.12e-01"	"1.3171"	""	""
"8058346"	"0.79444"	"3.12e-01"	"1.3171"	""	""
"8078147"	"0.79444"	"3.12e-01"	"1.3171"	"BTD"	"biotinidase"
"8137334"	"0.79444"	"3.12e-01"	"1.317"	"ABCB8"	"ATP binding cassette subfamily B member 8"
"8087145"	"0.79444"	"3.12e-01"	"1.3169"	"CELSR3"	"cadherin EGF LAG seven-pass G-type receptor 3"
"8174317"	"0.79444"	"3.12e-01"	"1.3169"	"RIPPLY1"	"ripply transcriptional repressor 1"
"8136401"	"0.79444"	"3.12e-01"	"1.3168"	"NUP205"	"nucleoporin 205"
"8137707"	"0.79444"	"3.12e-01"	"1.3166"	"MIR339"	"microRNA 339"
"7893501"	"0.79444"	"3.12e-01"	"1.3166"	""	""
"7895858"	"0.79444"	"3.12e-01"	"1.3165"	""	""
"8104568"	"0.79444"	"3.12e-01"	"1.3164"	""	""
"8108447"	"0.79444"	"3.12e-01"	"1.3163"	"CXXC5"	"CXXC finger protein 5"
"8050557"	"0.79444"	"3.12e-01"	"1.3163"	"SDC1"	"syndecan 1"
"7996041"	"0.79444"	"3.12e-01"	"1.3162"	"COQ9"	"coenzyme Q9"
"8037003"	"0.79444"	"3.12e-01"	"1.3162"	""	""
"7894038"	"0.79444"	"3.12e-01"	"1.3161"	""	""
"7919151"	"0.79444"	"3.12e-01"	"1.3161"	"RNVU1-1"	"RNA, variant U1 small nuclear 1"
"7919392"	"0.79444"	"3.12e-01"	"1.3161"	"RNVU1-1"	"RNA, variant U1 small nuclear 1"
"7959085"	"0.79444"	"3.12e-01"	"1.3161"	""	""
"8099107"	"0.79444"	"3.12e-01"	"1.316"	"LYAR"	"Ly1 antibody reactive"
"8136981"	"0.79444"	"3.12e-01"	"1.3159"	""	""
"8034395"	"0.79444"	"3.12e-01"	"1.3158"	"ZNF709"	"zinc finger protein 709"
"8080878"	"0.79444"	"3.12e-01"	"1.3157"	"ATXN7"	"ataxin 7"
"7947147"	"0.79444"	"3.12e-01"	"1.3157"	"SVIP"	"small VCP interacting protein"
"8008511"	"0.79444"	"3.12e-01"	"1.3156"	"WFIKKN2"	"WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2"
"7893906"	"0.79444"	"3.12e-01"	"1.3156"	""	""
"8148358"	"0.79444"	"3.12e-01"	"1.3155"	"PHF20L1"	"PHD finger protein 20-like 1"
"7999384"	"0.79444"	"3.12e-01"	"1.3154"	""	""
"8039526"	"0.79444"	"3.12e-01"	"1.3154"	"FIZ1"	"FLT3 interacting zinc finger 1"
"7896403"	"0.79444"	"3.12e-01"	"1.3153"	""	""
"8010059"	"0.79444"	"3.12e-01"	"1.3152"	""	""
"8115851"	"0.79444"	"3.12e-01"	"1.3151"	"STC2"	"stanniocalcin 2"
"7965523"	"0.79444"	"3.12e-01"	"1.315"	"NR2C1"	"nuclear receptor subfamily 2 group C member 1"
"7949075"	"0.79444"	"3.12e-01"	"1.315"	"TRMT112"	"tRNA methyltransferase 11-2 homolog (S. cerevisiae)"
"7893618"	"0.79444"	"3.12e-01"	"1.3149"	""	""
"7896591"	"0.79444"	"3.12e-01"	"1.3149"	""	""
"7979250"	"0.79444"	"3.12e-01"	"1.3148"	"CNIH1"	"cornichon family AMPA receptor auxiliary protein 1"
"7892657"	"0.79444"	"3.12e-01"	"1.3148"	""	""
"8095185"	"0.79444"	"3.12e-01"	"1.3147"	""	""
"7920401"	"0.79444"	"3.13e-01"	"1.3146"	"SLC39A1"	"solute carrier family 39 member 1"
"7895225"	"0.79444"	"3.13e-01"	"1.3145"	""	""
"8117172"	"0.79444"	"3.13e-01"	"1.3144"	"HDGFL1"	"hepatoma derived growth factor-like 1"
"8003066"	"0.79444"	"3.13e-01"	"1.3144"	""	""
"8103601"	"0.79444"	"3.13e-01"	"1.3144"	"DDX60L"	"DEAD-box helicase 60-like"
"8168553"	"0.79444"	"3.13e-01"	"1.3142"	""	""
"8102993"	"0.79444"	"3.13e-01"	"1.3142"	"GYPB"	"glycophorin B (MNS blood group)"
"7942520"	"0.79444"	"3.13e-01"	"1.3141"	"LOC100287896"	"uncharacterized LOC100287896"
"8015124"	"0.79444"	"3.13e-01"	"1.3141"	"KRT20"	"keratin 20"
"8157454"	"0.79444"	"3.13e-01"	"1.3141"	"ATP6V1G1"	"ATPase H+ transporting V1 subunit G1"
"7917283"	"0.79444"	"3.13e-01"	"1.314"	"MCOLN2"	"mucolipin 2"
"8029784"	"0.79444"	"3.13e-01"	"1.314"	"HIF3A"	"hypoxia inducible factor 3 alpha subunit"
"7960863"	"0.79444"	"3.13e-01"	"1.3138"	""	""
"7972692"	"0.79444"	"3.13e-01"	"1.3138"	"SLC10A2"	"solute carrier family 10 member 2"
"7998967"	"0.79444"	"3.13e-01"	"1.3138"	"ZSCAN32"	"zinc finger and SCAN domain containing 32"
"8161988"	"0.79444"	"3.13e-01"	"1.3137"	"UBQLN1"	"ubiquilin 1"
"8055291"	"0.79444"	"3.13e-01"	"1.3135"	"C2orf27B"	"chromosome 2 open reading frame 27B"
"7894435"	"0.79444"	"3.13e-01"	"1.3135"	""	""
"7895308"	"0.79444"	"3.13e-01"	"1.3135"	""	""
"8075776"	"0.79444"	"3.13e-01"	"1.3135"	""	""
"8172110"	"0.79444"	"3.13e-01"	"1.3132"	"CXorf38"	"chromosome X open reading frame 38"
"8176821"	"0.79444"	"3.13e-01"	"1.3132"	"BPY2C///BPY2B///BPY2"	"basic charge, Y-linked, 2C///basic charge, Y-linked, 2B///basic charge, Y-linked, 2"
"8176867"	"0.79444"	"3.13e-01"	"1.3132"	"BPY2C///BPY2B///BPY2"	"basic charge, Y-linked, 2C///basic charge, Y-linked, 2B///basic charge, Y-linked, 2"
"8177449"	"0.79444"	"3.13e-01"	"1.3132"	"BPY2C///BPY2B///BPY2"	"basic charge, Y-linked, 2C///basic charge, Y-linked, 2B///basic charge, Y-linked, 2"
"7894044"	"0.79444"	"3.13e-01"	"1.3132"	""	""
"7982154"	"0.79444"	"3.13e-01"	"1.3132"	"HERC2P9///HERC2P2///HERC2P3///HERC2"	"hect domain and RLD 2 pseudogene 9///hect domain and RLD 2 pseudogene 2///hect domain and RLD 2 pseudogene 3///HECT and RLD domain containing E3 ubiquitin protein ligase 2"
"8049542"	"0.79444"	"3.13e-01"	"1.3132"	"LRRFIP1"	"LRR binding FLII interacting protein 1"
"8022745"	"0.79452"	"3.13e-01"	"1.3129"	""	""
"7896345"	"0.79452"	"3.13e-01"	"1.3129"	""	""
